 employee_id |       employee        | shifts_per_week | total_oncall_duration 
   704154970 | Luke Gardner          |               5 | 25:00:00
   632807178 | Nathan Lewis          |               5 | 25:00:00
   632884857 | Dylan Cox             |               4 | 25:00:00
   943658159 | Wesley Peterson       |               5 | 25:00:00
   702364000 | Jaxon Parker          |               4 | 25:00:00
   702135721 | Brooks Wilson         |               5 | 25:00:00
   701844685 | Hector Green          |               5 | 25:00:00
   206365014 | Kayden Price          |               5 | 25:00:00
   701489910 | Hunter Fischer        |               4 | 25:00:00
   612441860 | Kai Rivera            |               5 | 25:00:00
   701179554 | Victor Hughes         |               4 | 25:00:00
   641976871 | Thomas Davis          |               5 | 25:00:00
   206527968 | Luke Perez            |               5 | 25:00:00
   700745432 | Micah Cooper          |               5 | 25:00:00
   518176100 | Rowan Hamilton        |               4 | 25:00:00
   326583904 | Emmett Morales        |               4 | 25:00:00
   699984508 | Omar Murphy           |               5 | 25:00:00
   563353917 | Beau Price            |               4 | 25:00:00
   976678536 | Christopher Ward      |               5 | 25:00:00
   207124482 | Ethan Gomez           |               4 | 25:00:00
   698773212 | Christopher Nguyen    |               4 | 25:00:00
   207357736 | James Collins         |               5 | 25:00:00
   698509207 | Hudson Ward           |               5 | 25:00:00
   613689686 | Matthew Watson        |               5 | 25:00:00
   698046271 | Micah Hernandez       |               5 | 25:00:00
   519441502 | David Flores          |               4 | 25:00:00
   696542237 | Roman White           |               5 | 25:00:00
   271920866 | Micah Wood            |               4 | 25:00:00
   614280963 | Carter Wood           |               5 | 25:00:00
   614696383 | Logan Castillo        |               4 | 25:00:00
   545847519 | Ethan Martin          |               4 | 25:00:00
   520696679 | Max Lee               |               5 | 25:00:00
   549039917 | Robert Walters        |               5 | 25:00:00
   954908554 | Emmett Reeves         |               5 | 25:00:00
   208708205 | Christian Nolan       |               5 | 25:00:00
   208879855 | Zane Clark            |               5 | 25:00:00
   694686197 | Logan Fischer         |               4 | 25:00:00
   561879215 | Bennett King          |               5 | 25:00:00
   261893037 | Ryan Rogers           |               5 | 25:00:00
   521471053 | Jack Johnson          |               5 | 25:00:00
   521572841 | Mateo Berg            |               4 | 25:00:00
   100924487 | Jacob Nelson          |               4 | 25:00:00
   954875822 | Greyson Morales       |               5 | 25:00:00
   546125055 | David Sanders         |               5 | 25:00:00
   692688712 | Wesley Chavez         |               5 | 25:00:00
   236616635 | Ryder Parker          |               5 | 25:00:00
   521925818 | David Gomez           |               5 | 25:00:00
   692238815 | Leo Brown             |               5 | 25:00:00
   209710047 | Ethan Weber           |               4 | 25:00:00
   616413282 | Wyatt Kelly           |               5 | 25:00:00
   691232352 | Henry Nguyen          |               5 | 25:00:00
   954259147 | Kody Miller           |               5 | 25:00:00
   689983035 | Luca Lam              |               5 | 25:00:00
   689449819 | Julian James          |               4 | 25:00:00
   636842911 | John Nelson           |               5 | 25:00:00
   523140264 | Logan Murphy          |               4 | 25:00:00
   688537261 | Victor Patel          |               5 | 25:00:00
   560493371 | Hudson Cohen          |               4 | 25:00:00
   688327635 | Wyatt Berg            |               4 | 25:00:00
   236064620 | Roman Wood            |               4 | 25:00:00
   114535388 | John Bryant           |               4 | 25:00:00
   953804218 | Luca Holmes           |               5 | 25:00:00
   227907625 | Jace Jimenez          |               5 | 25:00:00
   617717544 | Adam Davis            |               5 | 25:00:00
   640839335 | Jaxson Ray            |               5 | 25:00:00
   523484975 | Joshua Hernandez      |               5 | 25:00:00
   559646141 | Greyson Miller        |               5 | 25:00:00
   211661919 | Caleb Wilson          |               5 | 25:00:00
   523608793 | Asher Gomez           |               4 | 25:00:00
   685426947 | Christian Wilson      |               5 | 25:00:00
   211863600 | Hudson Rivera         |               4 | 25:00:00
   618406408 | Gabriel Scott         |               4 | 25:00:00
   211939429 | Ethan Baker           |               5 | 25:00:00
   618420225 | Leonardo Jimenez      |               5 | 25:00:00
   684486673 | Rafael Long           |               4 | 25:00:00
   270158338 | Omar Parker           |               4 | 25:00:00
   619534835 | John Jimenez          |               5 | 25:00:00
   684167444 | Jose Ramirez          |               5 | 25:00:00
   683926201 | Jordan Hernandez      |               4 | 25:00:00
   270094392 | Ryder Rodriguez       |               5 | 25:00:00
   212580757 | Jonathan Collins      |               5 | 25:00:00
   681445680 | Alexander Cohen       |               5 | 25:00:00
   681246919 | Emmett Evans          |               4 | 25:00:00
   633660661 | Micah Rivera          |               5 | 25:00:00
   680530274 | Kody Anderson         |               5 | 25:00:00
   981287612 | Shane Long            |               4 | 25:00:00
   620991249 | Adam Ross             |               5 | 25:00:00
   976933908 | Jonathan Peterson     |               5 | 25:00:00
   108879463 | Omar Stewart          |               5 | 25:00:00
   952283034 | Liam Powell           |               4 | 25:00:00
   679440220 | Jaxon Walker          |               5 | 25:00:00
   678901064 | Wesley Lee            |               5 | 25:00:00
   678889739 | Owen Evans            |               5 | 25:00:00
   391775759 | Zane King             |               5 | 25:00:00
   677280869 | Leonardo Roberts      |               5 | 25:00:00
   677261050 | Hunter Roberts        |               5 | 25:00:00
   676499238 | Ryder Walker          |               5 | 25:00:00
   977199672 | Beau Lam              |               4 | 25:00:00
   387831578 | Jeremiah Reyes        |               5 | 25:00:00
   639610398 | Ethan Carter          |               5 | 25:00:00
   674518440 | Alexander Baker       |               5 | 25:00:00
   639465154 | Ryan James            |               5 | 25:00:00
   557096861 | Beau Howard           |               5 | 25:00:00
   945180531 | Dominic Pena          |               4 | 25:00:00
   556339376 | Shane Williams        |               5 | 25:00:00
   216403624 | Emmett Bryant         |               5 | 25:00:00
   233935112 | Finn Wright           |               5 | 25:00:00
   530674676 | Rafael Evans          |               5 | 25:00:00
   623975401 | Waylon Potter         |               5 | 25:00:00
   258273915 | Grayson Nguyen        |               5 | 25:00:00
   671096754 | Julian Freeman        |               5 | 25:00:00
   624243153 | Mateo Douglas         |               5 | 25:00:00
   268076701 | Jaxson Davis          |               5 | 25:00:00
   258405736 | Wyatt Gomez           |               4 | 25:00:00
   669689215 | Lincoln Walters       |               5 | 25:00:00
   317402463 | Wyatt Wilson          |               4 | 25:00:00
   555208699 | Wesley Pena           |               5 | 25:00:00
   317700554 | Micah Schultz         |               5 | 25:00:00
   624626084 | Isaac Morgan          |               4 | 25:00:00
   531775998 | Carter Patel          |               5 | 25:00:00
   217653222 | Hector Hernandez      |               5 | 25:00:00
   532306927 | Christian Figueroa    |               5 | 25:00:00
   357860491 | Silas Moore           |               5 | 25:00:00
   218017320 | Jonathan Riley        |               4 | 25:00:00
   667177361 | Lucas Parker          |               5 | 25:00:00
   532656862 | Xavier Hughes         |               5 | 25:00:00
   625537718 | Elias Ortiz           |               5 | 25:00:00
   233469238 | Ezra Adams            |               4 | 25:00:00
   665747819 | Adam Riley            |               5 | 25:00:00
   219015556 | Xavier James          |               4 | 25:00:00
   219096753 | Isaiah Walters        |               5 | 25:00:00
   664868061 | Jeremiah Figueroa     |               4 | 25:00:00
   664088109 | Brayden Thompson      |               5 | 25:00:00
   554383303 | Jameson Johnson       |               5 | 25:00:00
   267104186 | Ezra Harris           |               5 | 25:00:00
   219610994 | Kai Sanders           |               5 | 25:00:00
   258941985 | Wyatt Price           |               5 | 25:00:00
   663228874 | Ian Ramos             |               4 | 25:00:00
   663217635 | Carson Gonzalez       |               5 | 25:00:00
   365386173 | Connor Watson         |               5 | 25:00:00
   412057464 | Jayden Serrano        |               5 | 25:00:00
   350634155 | Jonathan Moore        |               5 | 25:00:00
   350919364 | Colton Evans          |               5 | 25:00:00
   411771858 | Roman Baldwin         |               5 | 25:00:00
   902272876 | Logan Ross            |               5 | 25:00:00
   638678010 | Jameson Gomez         |               5 | 25:00:00
   233281626 | Christian Rodriguez   |               5 | 25:00:00
   411494808 | Jackson Parker        |               4 | 25:00:00
   901919314 | Angel Cohen           |               5 | 25:00:00
   101594715 | Grayson Wood          |               5 | 25:00:00
   133857830 | Roman Riley           |               5 | 25:00:00
   903979971 | Logan Smith           |               5 | 25:00:00
   308522842 | Anthony Mitchell      |               4 | 25:00:00
   325781130 | Adrian Perez          |               4 | 25:00:00
   370892183 | Grayson Ramos         |               4 | 25:00:00
   534939602 | Charles King          |               5 | 25:00:00
   547769397 | Dylan Robinson        |               5 | 25:00:00
   904452452 | Lincoln White         |               5 | 25:00:00
   900796668 | Ezekiel Mendoza       |               4 | 25:00:00
   134447614 | Wesley Hughes         |               5 | 25:00:00
   900635983 | Omar Torres           |               5 | 25:00:00
   413798153 | Orion Pena            |               5 | 25:00:00
   371408787 | Xavier Ross           |               5 | 25:00:00
   626070770 | Luca Ortiz            |               4 | 25:00:00
   134761872 | Xavier Ruiz           |               5 | 25:00:00
   411425287 | Santiago Green        |               5 | 25:00:00
   414084942 | Aiden Taylor          |               5 | 25:00:00
   991480144 | Jaxson Sutton         |               4 | 25:00:00
   898738779 | Ethan Parker          |               4 | 25:00:00
   414274687 | Wesley Thompson       |               5 | 25:00:00
   626096608 | Matthew Perez         |               5 | 25:00:00
   135542116 | Jack Diaz             |               5 | 25:00:00
   228827224 | Adrian Gray           |               4 | 25:00:00
   898202424 | Joseph Hall           |               5 | 25:00:00
   898159353 | Santiago Long         |               5 | 25:00:00
   898047832 | Eli Hernandez         |               4 | 25:00:00
   897755260 | Ezekiel Bryant        |               5 | 25:00:00
   349012915 | Julian Hughes         |               5 | 25:00:00
   136062186 | Alexander Lewis       |               5 | 25:00:00
   410760714 | Easton Parker         |               5 | 25:00:00
   136202529 | Henry Mendoza         |               5 | 25:00:00
   895640712 | Jackson Cooper        |               5 | 25:00:00
   309492823 | Zane White            |               5 | 25:00:00
   410325334 | Omar Jones            |               4 | 25:00:00
   906167819 | Greyson Martinez      |               4 | 25:00:00
   894004290 | Beau Bennett          |               5 | 25:00:00
   906347835 | Harlan Cohen          |               4 | 25:00:00
   893300713 | Adrian Myers          |               5 | 25:00:00
   410207901 | Ryder Patel           |               5 | 25:00:00
   137568489 | Angel King            |               5 | 25:00:00
   893167561 | Emmett Chavez         |               4 | 25:00:00
   906565588 | Dylan Cox             |               5 | 25:00:00
   906572529 | Isaac Nelson          |               4 | 25:00:00
   892761609 | Orion White           |               5 | 25:00:00
   351204957 | Jose Cross            |               5 | 25:00:00
   892665197 | Angel Graham          |               5 | 25:00:00
   892491798 | Jaxson Morgan         |               5 | 25:00:00
   138203641 | Carson Rivera         |               4 | 25:00:00
   661190233 | Colton Clark          |               5 | 25:00:00
   892091347 | Thomas Wood           |               5 | 25:00:00
   891887289 | Finn Reeves           |               5 | 25:00:00
   891580176 | Leo James             |               5 | 25:00:00
   891564151 | Evan Howard           |               5 | 25:00:00
   907356166 | Ryder Moore           |               5 | 25:00:00
   891266750 | David Morales         |               5 | 25:00:00
   891213391 | Robert Bryant         |               5 | 25:00:00
   891172971 | Logan Brown           |               5 | 25:00:00
   138810308 | Dominic Ortiz         |               5 | 25:00:00
   365653373 | Wyatt Phillips        |               5 | 25:00:00
   535351325 | Hudson Reed           |               5 | 25:00:00
   890785640 | Oliver Perez          |               5 | 25:00:00
   139231474 | Ryder Wright          |               5 | 25:00:00
   889296407 | Oliver Ward           |               5 | 25:00:00
   331520397 | Benjamin Rodriguez    |               4 | 25:00:00
   417954718 | Leo Castillo          |               4 | 25:00:00
   309854903 | James Phillips        |               4 | 25:00:00
   306206853 | Joseph Castillo       |               5 | 25:00:00
   306202173 | Dylan Morris          |               5 | 25:00:00
   887875249 | Tristan King          |               4 | 25:00:00
   108785306 | Charles Adams         |               5 | 25:00:00
   886695994 | Liam Ross             |               5 | 25:00:00
   886636977 | Kayden Morris         |               5 | 25:00:00
   309855419 | William Ward          |               5 | 25:00:00
   886414979 | Dominic Martinez      |               5 | 25:00:00
   419501389 | Ian Hill              |               5 | 25:00:00
   419524968 | Dominic Williams      |               5 | 25:00:00
   886005468 | John Phillips         |               5 | 25:00:00
   409307957 | Rafael Gardner        |               5 | 25:00:00
   420935626 | Rafael Carter         |               4 | 25:00:00
   968754732 | Ethan Jimenez         |               5 | 25:00:00
   409135014 | Gael Jimenez          |               5 | 25:00:00
   884922746 | Jonathan Williams     |               4 | 25:00:00
   421357412 | Joseph Riley          |               5 | 25:00:00
   909274810 | Thomas Gardner        |               5 | 25:00:00
   882531764 | Colton Cross          |               5 | 25:00:00
   304611294 | Brayden Hill          |               4 | 25:00:00
   423595731 | Matthew Reed          |               4 | 25:00:00
   409095168 | Oliver Douglas        |               5 | 25:00:00
   304430438 | Gabriel Ross          |               5 | 25:00:00
   880903697 | Ian Walters           |               4 | 25:00:00
   909948367 | Austin Ward           |               5 | 25:00:00
   424839249 | Victor Ruiz           |               5 | 25:00:00
   910508735 | Wyatt Keller          |               5 | 25:00:00
   347285526 | James Freeman         |               5 | 25:00:00
   141953133 | Aaron Riley           |               4 | 25:00:00
   879420979 | Christopher Schultz   |               5 | 25:00:00
   879319788 | Josiah Green          |               5 | 25:00:00
   142489926 | Jaxon Adams           |               5 | 25:00:00
   303766368 | Ryder Roberts         |               5 | 25:00:00
   142575877 | Jayden Riley          |               5 | 25:00:00
   425927776 | Leonardo Hamilton     |               4 | 25:00:00
   878070249 | Michael Gonzalez      |               5 | 25:00:00
   426562262 | Lucas Cross           |               5 | 25:00:00
   142977907 | Damian Castillo       |               5 | 25:00:00
   877566069 | Elias Spencer         |               5 | 25:00:00
   143628685 | Hector Serrano        |               5 | 25:00:00
   323032420 | Mateo Nelson          |               4 | 25:00:00
   370511750 | Cameron Mitchell      |               5 | 25:00:00
   361924102 | Bennett Cooper        |               4 | 25:00:00
   428000220 | Josiah Johnson        |               5 | 25:00:00
   875719815 | William Williams      |               4 | 25:00:00
   346281696 | Carter Smith          |               5 | 25:00:00
   875451677 | Adam Weber            |               5 | 25:00:00
   407211219 | Nolan Brooks          |               4 | 25:00:00
   999536134 | Weston Baldwin        |               5 | 25:00:00
   998524891 | Angel Potter          |               5 | 25:00:00
   998857777 | Mason Green           |               5 | 24:00:00
   998670122 | Zane Harris           |               4 | 24:00:00
   999314817 | Colton Adams          |               5 | 24:00:00
   997780014 | Rafael Figueroa       |               4 | 24:00:00
   999345709 | Andrew Fischer        |               5 | 24:00:00
   999099387 | Jordan Schultz        |               5 | 24:00:00
   482968639 | David Weber           |               4 | 24:00:00
   272429970 | Aaron Jones           |               5 | 24:00:00
   517560505 | Jordan Stephens       |               5 | 24:00:00
   878112080 | Dylan Rodriguez       |               5 | 24:00:00
   754641748 | Jaxson Cox            |               5 | 24:00:00
   325941847 | Carson Stewart        |               5 | 24:00:00
   701759594 | Dylan Hernandez       |               5 | 24:00:00
   660798298 | David Gomez           |               5 | 24:00:00
   600998145 | Jordan Young          |               5 | 24:00:00
   281533479 | Michael Ramirez       |               5 | 24:00:00
   153107158 | Easton Smith          |               4 | 24:00:00
   601068444 | Gabriel Cook          |               4 | 24:00:00
   848985675 | Elijah Weber          |               5 | 24:00:00
   594815354 | Bennett Castillo      |               5 | 24:00:00
   956048406 | Jaxon Lewis           |               4 | 24:00:00
   206420824 | Lucas White           |               5 | 24:00:00
   570886945 | Shane Rogers          |               5 | 24:00:00
   626483054 | Rowan Harris          |               5 | 24:00:00
   926898081 | William Herrera       |               5 | 24:00:00
   591856602 | Axel Hill             |               5 | 24:00:00
   865746713 | Jonathan Adams        |               5 | 24:00:00
   736972999 | Xavier Lam            |               5 | 24:00:00
   518155537 | Gabriel Roberts       |               5 | 24:00:00
   902237962 | Jackson Jackson       |               5 | 24:00:00
   129071424 | Mateo Gonzalez        |               5 | 24:00:00
   184550286 | Jacob Ortiz           |               4 | 24:00:00
   237556477 | Evan Fischer          |               5 | 24:00:00
   897436887 | William Patel         |               5 | 24:00:00
   153009479 | Jack Potter           |               5 | 24:00:00
   700492642 | Benjamin Allen        |               5 | 24:00:00
   535418576 | Adrian Nelson         |               4 | 24:00:00
   736781335 | Austin Watson         |               4 | 24:00:00
   700479636 | Leonardo Graham       |               5 | 24:00:00
   414739188 | Noah Phillips         |               5 | 24:00:00
   769252066 | Dominic Murphy        |               4 | 24:00:00
   152923173 | Jameson Lopez         |               5 | 24:00:00
   442754435 | Noah Gomez            |               4 | 24:00:00
   655911552 | Roman Hernandez       |               5 | 24:00:00
   278420253 | Liam Harris           |               5 | 24:00:00
   612919159 | Micah Brown           |               4 | 24:00:00
   125715931 | Theodore Gardner      |               5 | 24:00:00
   535724690 | Omar Pena             |               5 | 24:00:00
   914086656 | Daniel Allen          |               5 | 24:00:00
   518495218 | Zane Howard           |               5 | 24:00:00
   699859024 | Hunter Baker          |               5 | 24:00:00
   753996351 | Sebastian Jimenez     |               5 | 24:00:00
   971996496 | Omar Martin           |               5 | 24:00:00
   924822578 | Asher King            |               5 | 24:00:00
   699758286 | Declan Lopez          |               5 | 24:00:00
   417499039 | Jordan Harris         |               5 | 24:00:00
   736679218 | Zane Lewis            |               5 | 24:00:00
   736621274 | Lucas Gray            |               5 | 24:00:00
   920579828 | Asher Jones           |               5 | 24:00:00
   613117379 | Emmett Thompson       |               5 | 24:00:00
   370758067 | Noah Sanders          |               4 | 24:00:00
   562989648 | Rowan Morris          |               4 | 24:00:00
   944197749 | Greyson Rodriguez     |               5 | 24:00:00
   829905953 | Omar Thomas           |               5 | 24:00:00
   207155241 | Christian Evans       |               5 | 24:00:00
   382581613 | Brayden Lee           |               4 | 24:00:00
   433057953 | Damian Ramos          |               5 | 24:00:00
   955477203 | Declan Long           |               5 | 24:00:00
   159984862 | Zane Pena             |               4 | 24:00:00
   890484294 | Wyatt Lewis           |               5 | 24:00:00
   207286322 | Ian Lopez             |               5 | 24:00:00
   830420674 | Max Ruiz              |               4 | 24:00:00
   318868279 | Eli Jimenez           |               5 | 24:00:00
   545677595 | Cooper Brown          |               5 | 24:00:00
   753240597 | Thomas Roberts        |               5 | 24:00:00
   159922358 | Christian Lam         |               5 | 24:00:00
   698545210 | Hector Keller         |               4 | 24:00:00
   296516555 | Lucas Torres          |               5 | 24:00:00
   698505135 | Jose Stephens         |               5 | 24:00:00
   735845037 | Jace Serrano          |               4 | 24:00:00
   905104789 | Zane Stephens         |               5 | 24:00:00
   698302366 | Jameson Collins       |               4 | 24:00:00
   911148952 | Lincoln Brooks        |               5 | 24:00:00
   868554185 | Logan Edwards         |               5 | 24:00:00
   697980867 | Xavier Campbell       |               5 | 24:00:00
   414740449 | Gabriel Ramirez       |               4 | 24:00:00
   955396409 | Santiago Nelson       |               5 | 24:00:00
   924772234 | Lucas Cross           |               5 | 24:00:00
   627719766 | Ezra Douglas          |               4 | 24:00:00
   342695135 | Rowan Myers           |               5 | 24:00:00
   766966376 | Emmett Edwards        |               5 | 24:00:00
   562915863 | Noah Keller           |               5 | 24:00:00
   762807187 | Everett Lee           |               4 | 24:00:00
   136174474 | Daniel Smith          |               4 | 24:00:00
   562744378 | Wyatt Figueroa        |               5 | 24:00:00
   641952929 | Liam Moore            |               5 | 24:00:00
   133022448 | Wesley Ortiz          |               4 | 24:00:00
   826350957 | Aiden Bailey          |               5 | 24:00:00
   406069842 | Rafael Stephens       |               4 | 24:00:00
   348987297 | Andrew Wilson         |               5 | 24:00:00
   500555138 | Michael Hill          |               5 | 24:00:00
   326041865 | Lucas Schultz         |               4 | 24:00:00
   889944036 | Brayden Reyes         |               4 | 24:00:00
   929093555 | Mateo Walker          |               4 | 24:00:00
   545717888 | Ethan Ruiz            |               5 | 24:00:00
   139296017 | Carter Rogers         |               4 | 24:00:00
   256930164 | Kayden Schultz        |               4 | 24:00:00
   696175114 | Adam Rivera           |               4 | 24:00:00
   831317728 | Henry Morales         |               5 | 24:00:00
   233352835 | Ezekiel Watson        |               5 | 24:00:00
   614907658 | Kai Chavez            |               5 | 24:00:00
   614922340 | Robert Mendoza        |               4 | 24:00:00
   907782063 | Gabriel Pena          |               4 | 24:00:00
   220613337 | Jayden Campbell       |               5 | 24:00:00
   500603896 | Emmett Rivera         |               5 | 24:00:00
   481877704 | Asher Taylor          |               4 | 24:00:00
   768967606 | Logan Lee             |               5 | 24:00:00
   501268600 | Joseph Berg           |               4 | 24:00:00
   194943163 | Colton Morgan         |               5 | 24:00:00
   302233033 | Christian Johnson     |               5 | 24:00:00
   429786855 | Adrian Ortiz          |               4 | 24:00:00
   442315911 | Miles Clark           |               5 | 24:00:00
   752683255 | Victor Turner         |               4 | 24:00:00
   949863709 | Elias Watson          |               5 | 24:00:00
   501465079 | Joshua Price          |               5 | 24:00:00
   208585490 | Matthew Nelson        |               4 | 24:00:00
   863821508 | Rowan Weber           |               4 | 24:00:00
   401087819 | Emmett Alvarez        |               5 | 24:00:00
   695249876 | Santiago Reed         |               5 | 24:00:00
   866012805 | Ryder Harris          |               5 | 24:00:00
   941317317 | Jordan Allen          |               5 | 24:00:00
   695102796 | Ezekiel Morales       |               5 | 24:00:00
   562049193 | Logan Sutton          |               5 | 24:00:00
   502122978 | Jeremiah Watson       |               5 | 24:00:00
   590588776 | Angel Fischer         |               5 | 24:00:00
   208869080 | Evan Torres           |               5 | 24:00:00
   905258045 | Tristan Allen         |               5 | 24:00:00
   984853111 | John Berg             |               5 | 24:00:00
   959590453 | Adrian Rivera         |               5 | 24:00:00
   340568473 | Xavier Richardson     |               4 | 24:00:00
   410681772 | Asher Fischer         |               5 | 24:00:00
   733740233 | Nolan Gutierrez       |               4 | 24:00:00
   431926654 | Charles Jones         |               5 | 24:00:00
   889111909 | Grayson Hall          |               4 | 24:00:00
   752435046 | Sebastian Lopez       |               5 | 24:00:00
   362537819 | Jeremiah Williams     |               4 | 24:00:00
   329048586 | Levi Green            |               5 | 24:00:00
   521435601 | Anthony Parker        |               4 | 24:00:00
   875296236 | Mateo Ross            |               5 | 24:00:00
   502195527 | Dylan Reeves          |               5 | 24:00:00
   590665167 | Wyatt Wood            |               5 | 24:00:00
   521530004 | Benjamin Mitchell     |               4 | 24:00:00
   888886464 | Luke Foster           |               5 | 24:00:00
   895753798 | Adam Hamilton         |               5 | 24:00:00
   663137545 | Brooks Allen          |               5 | 24:00:00
   414043254 | Micah Powell          |               5 | 24:00:00
   732958586 | Bennett Freeman       |               5 | 24:00:00
   184847428 | Aiden Powell          |               5 | 24:00:00
   490103149 | John Gardner          |               4 | 24:00:00
   895701599 | Henry Lam             |               5 | 24:00:00
   752269127 | Ryder Moore           |               5 | 24:00:00
   570278660 | Zane Roberts          |               5 | 24:00:00
   230575010 | Tristan Lam           |               4 | 24:00:00
   405778109 | Connor Sanchez        |               4 | 24:00:00
   342773742 | Declan James          |               5 | 24:00:00
   561646922 | Beau Richardson       |               5 | 24:00:00
   888715658 | Sebastian Ross        |               5 | 24:00:00
   133020599 | Victor Jones          |               5 | 24:00:00
   732546610 | Nolan Sanchez         |               4 | 24:00:00
   282998870 | Matthew Ray           |               5 | 24:00:00
   143953667 | Dominic Sanchez       |               5 | 24:00:00
   368331187 | Aiden Sanders         |               5 | 24:00:00
   393394460 | Gael Williams         |               5 | 24:00:00
   905487272 | Isaac Pena            |               5 | 24:00:00
   881409060 | Jackson Kelly         |               4 | 24:00:00
   692345275 | Brayden Wright        |               4 | 24:00:00
   502687624 | Greyson Pena          |               5 | 24:00:00
   277671046 | Aaron Holmes          |               5 | 24:00:00
   888588858 | Rowan Cross           |               5 | 24:00:00
   429418564 | Andrew Nelson         |               5 | 24:00:00
   692244550 | Levi Harris           |               4 | 24:00:00
   490234119 | Kayden Morgan         |               5 | 24:00:00
   984602050 | Joshua Weber          |               5 | 24:00:00
   731858430 | Oliver Sutton         |               4 | 24:00:00
   282927666 | Noah Figueroa         |               5 | 24:00:00
   954478156 | Jaxon Gardner         |               5 | 24:00:00
   485703998 | John Myers            |               5 | 24:00:00
   873190290 | Tristan Lopez         |               4 | 24:00:00
   831895310 | Luca Miller           |               5 | 24:00:00
   546433533 | Luke Evans            |               5 | 24:00:00
   342817162 | Ian Sanders           |               4 | 24:00:00
   209750035 | Kai Davis             |               5 | 24:00:00
   851262155 | Weston Moore          |               5 | 24:00:00
   195697850 | Miles Gray            |               5 | 24:00:00
   399415593 | Ian Serrano           |               4 | 24:00:00
   306134250 | Alexander Lewis       |               5 | 24:00:00
   838353319 | Theodore Ramirez      |               5 | 24:00:00
   963001447 | John Hill             |               4 | 24:00:00
   635978369 | Jackson Hall          |               5 | 24:00:00
   136608961 | Jacob Foster          |               5 | 24:00:00
   905576302 | Jaxson Stephens       |               5 | 24:00:00
   616558544 | Santiago Ray          |               5 | 24:00:00
   266034564 | Brooks Gutierrez      |               5 | 24:00:00
   385975846 | Gabriel Cross         |               5 | 24:00:00
   381627942 | Shane Sutton          |               5 | 24:00:00
   260467203 | Emmett Herrera        |               4 | 24:00:00
   631661875 | Grayson Gonzalez      |               5 | 24:00:00
   388543756 | Michael Harris        |               5 | 24:00:00
   929401950 | Max Price             |               5 | 24:00:00
   404143169 | Thomas Ward           |               4 | 24:00:00
   691265077 | Aiden Hall            |               5 | 24:00:00
   631720080 | Beau Mitchell         |               4 | 24:00:00
   210107509 | Silas Walker          |               4 | 24:00:00
   895622978 | Ethan Adams           |               5 | 24:00:00
   304056072 | Adam Perez            |               5 | 24:00:00
   485977235 | Everett Brown         |               4 | 24:00:00
   947273842 | David Herrera         |               4 | 24:00:00
   361204026 | Victor Gonzalez       |               5 | 24:00:00
   441685258 | Elias Gonzalez        |               5 | 24:00:00
   954259836 | Michael Price         |               5 | 24:00:00
   143037199 | Brooks Parker         |               5 | 24:00:00
   661887414 | Samuel Hall           |               5 | 24:00:00
   894835473 | Oliver Ward           |               5 | 24:00:00
   990108447 | Gael Ray              |               5 | 24:00:00
   730894835 | Connor Hughes         |               5 | 24:00:00
   954226975 | Silas Roberts         |               4 | 24:00:00
   689986263 | Mateo Hamilton        |               5 | 24:00:00
   373054884 | Ethan Watson          |               5 | 24:00:00
   838599562 | Connor Ward           |               4 | 24:00:00
   645116803 | Owen Torres           |               5 | 24:00:00
   730830655 | Ian Turner            |               5 | 24:00:00
   928960694 | Santiago Serrano      |               4 | 24:00:00
   730702909 | Joseph Hamilton       |               5 | 24:00:00
   592244203 | Ryder Jimenez         |               5 | 24:00:00
   412597949 | Michael Lewis         |               5 | 24:00:00
   838636158 | Eli Wood              |               5 | 24:00:00
   901468306 | Jeremiah Hill         |               5 | 24:00:00
   241241695 | Micah Lee             |               4 | 24:00:00
   603372109 | Luke Ortiz            |               5 | 24:00:00
   977952081 | William Cox           |               5 | 24:00:00
   852606943 | Peter Howard          |               5 | 24:00:00
   574875535 | James Ward            |               5 | 24:00:00
   852940136 | Santiago Edwards      |               5 | 24:00:00
   887514922 | Wesley Watson         |               5 | 24:00:00
   220040254 | Elias Jackson         |               5 | 24:00:00
   877942445 | Leonardo Richardson   |               4 | 24:00:00
   853205719 | Nathan Walker         |               5 | 24:00:00
   523142720 | Xavier Morgan         |               5 | 24:00:00
   954049785 | Roman Ortiz           |               4 | 24:00:00
   229000651 | Aaron Gardner         |               5 | 24:00:00
   750829391 | Axel Morales          |               5 | 24:00:00
   688468872 | Adrian Green          |               4 | 24:00:00
   729496806 | Ezekiel Holmes        |               5 | 24:00:00
   210799374 | Matthew Gardner       |               5 | 24:00:00
   348130921 | Beau Watson           |               5 | 24:00:00
   374773253 | Malik Holmes          |               5 | 24:00:00
   894758654 | Wyatt Reyes           |               5 | 24:00:00
   236173494 | Asher Flores          |               5 | 24:00:00
   196404835 | Owen Brown            |               5 | 24:00:00
   824756137 | Luke Berg             |               5 | 24:00:00
   560144419 | Carter Cruz           |               5 | 24:00:00
   687902470 | Hudson Gutierrez      |               5 | 24:00:00
   592273685 | Jack Weber            |               4 | 24:00:00
   277466617 | Henry Long            |               4 | 24:00:00
   196429519 | Asher Green           |               4 | 24:00:00
   838731317 | Grayson Hamilton      |               5 | 24:00:00
   887089758 | Jacob Brown           |               5 | 24:00:00
   543656621 | Kai Sanders           |               4 | 24:00:00
